State,Year,SiteName,SiteID,TrapNum,TrapID,TrapType,Date,DateCode,Week,Julian,SampleID,SpeciesName,Count,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,P,2016-08-01,20160801,32,214,ID_2016_S01_T01_20160801,Metopolophium dirhodum,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-01,20160801,32,214,ID_2016_S01_T01_20160801,Metopolophium dirhodum,29,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-01,20160801,32,214,ID_2016_S01_T01_20160801,Rhopalosiphum insertum,3,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-01,20160801,32,214,ID_2016_S01_T01_20160801,Rhopalosiphum padi,13,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,P,2016-08-01,20160801,32,214,ID_2016_S01_T01_20160801,Sitobion avenae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-01,20160801,32,214,ID_2016_S01_T01_20160801,Sitobion avenae,2,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-01,20160801,32,214,ID_2016_S01_T01_20160801,Therioaphis riehmi,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-08,20160808,33,221,ID_2016_S01_T01_20160808,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-08,20160808,33,221,ID_2016_S01_T01_20160808,Aphis fabae,26,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-08,20160808,33,221,ID_2016_S01_T01_20160808,Hayhurstia atriplicis,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-08,20160808,33,221,ID_2016_S01_T01_20160808,Hyperomyzus lactucae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-08,20160808,33,221,ID_2016_S01_T01_20160808,Lipaphis pseudobrassicae,2,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-08,20160808,33,221,ID_2016_S01_T01_20160808,Macrosiphum euphorbiae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-08,20160808,33,221,ID_2016_S01_T01_20160808,Therioaphis riehmi,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-15,20160815,34,228,ID_2016_S01_T01_20160815,(UNK),8,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,P,2016-08-15,20160815,34,228,ID_2016_S01_T01_20160815,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-15,20160815,34,228,ID_2016_S01_T01_20160815,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-15,20160815,34,228,ID_2016_S01_T01_20160815,Acyrthosiphon pisum,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,P,2016-08-15,20160815,34,228,ID_2016_S01_T01_20160815,Aphis fabae,21,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-15,20160815,34,228,ID_2016_S01_T01_20160815,Aphis fabae,342,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-15,20160815,34,228,ID_2016_S01_T01_20160815,Aphis spiraecola,5,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-15,20160815,34,228,ID_2016_S01_T01_20160815,Lipaphis pseudobrassicae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-15,20160815,34,228,ID_2016_S01_T01_20160815,Metopolophium dirhodum,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-15,20160815,34,228,ID_2016_S01_T01_20160815,Myzus persicae,8,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-15,20160815,34,228,ID_2016_S01_T01_20160815,Sitobion avenae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-15,20160815,34,228,ID_2016_S01_T01_20160815,Therioaphis riehmi,2,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,P,2016-08-22,20160822,35,235,ID_2016_S01_T01_20160822,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-15,20160815,34,228,ID_2016_S01_T01_20160815,Myzus certus,2,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,P,2016-08-22,20160822,35,235,ID_2016_S01_T01_20160822,Aphis fabae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-22,20160822,35,235,ID_2016_S01_T01_20160822,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-22,20160822,35,235,ID_2016_S01_T01_20160822,Aphis fabae,85,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-22,20160822,35,235,ID_2016_S01_T01_20160822,Brevicoryne brassicae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-22,20160822,35,235,ID_2016_S01_T01_20160822,Hayhurstia atriplicis,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-22,20160822,35,235,ID_2016_S01_T01_20160822,Myzus persicae,3,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,P,2016-08-29,20160829,36,242,ID_2016_S01_T01_20160829,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,P,2016-08-29,20160829,36,242,ID_2016_S01_T01_20160829,Aphis asclepiadis,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-29,20160829,36,242,ID_2016_S01_T01_20160829,(UNK),1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,P,2016-08-29,20160829,36,242,ID_2016_S01_T01_20160829,Aphis fabae,15,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-29,20160829,36,242,ID_2016_S01_T01_20160829,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-29,20160829,36,242,ID_2016_S01_T01_20160829,Aphis fabae,66,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-29,20160829,36,242,ID_2016_S01_T01_20160829,Myzus persicae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,1,ID_2016_S01_T01,B,2016-08-29,20160829,36,242,ID_2016_S01_T01_20160829,Rhopalosiphum padi,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-06-20,20160620,26,172,ID_2016_S01_T02_20160620,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,P,2016-06-27,20160627,27,179,ID_2016_S01_T02_20160627,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-06-20,20160620,26,172,ID_2016_S01_T02_20160620,Aphis sp.,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-06-20,20160620,26,172,ID_2016_S01_T02_20160620,Pemphigus sp.,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-11,20160711,29,193,ID_2016_S01_T02_20160711,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-11,20160711,29,193,ID_2016_S01_T02_20160711,Acyrthosiphon pisum,3,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-11,20160711,29,193,ID_2016_S01_T02_20160711,Metopolophium dirhodum,18,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-11,20160711,29,193,ID_2016_S01_T02_20160711,Uroleucon sonchi,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-18,20160718,30,200,ID_2016_S01_T02_20160718,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-18,20160718,30,200,ID_2016_S01_T02_20160718,Acyrthosiphon pisum,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-18,20160718,30,200,ID_2016_S01_T02_20160718,Metopolophium dirhodum,15,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-18,20160718,30,200,ID_2016_S01_T02_20160718,Sitobion avenae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,P,2016-07-25,20160725,31,207,ID_2016_S01_T02_20160725,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-18,20160718,30,200,ID_2016_S01_T02_20160718,Therioaphis trifolii,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-25,20160725,31,207,ID_2016_S01_T02_20160725,(UNK),1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-25,20160725,31,207,ID_2016_S01_T02_20160725,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,P,2016-07-25,20160725,31,207,ID_2016_S01_T02_20160725,Metopolophium dirhodum,4,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-25,20160725,31,207,ID_2016_S01_T02_20160725,Acyrthosiphon pisum,2,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-25,20160725,31,207,ID_2016_S01_T02_20160725,Capitophorus elaeagni,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-25,20160725,31,207,ID_2016_S01_T02_20160725,Metopolophium dirhodum,29,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-25,20160725,31,207,ID_2016_S01_T02_20160725,Myzus persicae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-25,20160725,31,207,ID_2016_S01_T02_20160725,Rhopalosiphum padi,11,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,P,2016-08-01,20160801,32,214,ID_2016_S01_T02_20160801,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-25,20160725,31,207,ID_2016_S01_T02_20160725,Sitobion avenae,2,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-25,20160725,31,207,ID_2016_S01_T02_20160725,Therioaphis trifolii,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-07-25,20160725,31,207,ID_2016_S01_T02_20160725,Myzus lythri,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-01,20160801,32,214,ID_2016_S01_T02_20160801,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,P,2016-08-01,20160801,32,214,ID_2016_S01_T02_20160801,Metopolophium dirhodum,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-01,20160801,32,214,ID_2016_S01_T02_20160801,Acyrthosiphon pisum,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-01,20160801,32,214,ID_2016_S01_T02_20160801,Aphis fabae,4,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-01,20160801,32,214,ID_2016_S01_T02_20160801,Capitophorus elaeagni,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-01,20160801,32,214,ID_2016_S01_T02_20160801,Metopolophium dirhodum,21,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-01,20160801,32,214,ID_2016_S01_T02_20160801,Myzus persicae,3,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-01,20160801,32,214,ID_2016_S01_T02_20160801,Rhopalosiphum padi,17,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-01,20160801,32,214,ID_2016_S01_T02_20160801,Sitobion avenae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-08,20160808,33,221,ID_2016_S01_T02_20160808,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-08,20160808,33,221,ID_2016_S01_T02_20160808,Aphis fabae,26,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-08,20160808,33,221,ID_2016_S01_T02_20160808,Macrosiphum euphorbiae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-08,20160808,33,221,ID_2016_S01_T02_20160808,Rhopalosiphum padi,4,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,P,2016-08-15,20160815,34,228,ID_2016_S01_T02_20160815,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-08,20160808,33,221,ID_2016_S01_T02_20160808,Sitobion avenae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,P,2016-08-15,20160815,34,228,ID_2016_S01_T02_20160815,Aphis fabae,40,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,P,2016-08-15,20160815,34,228,ID_2016_S01_T02_20160815,Aphis sp.,3,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-08,20160808,33,221,ID_2016_S01_T02_20160808,Therioaphis riehmi,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-15,20160815,34,228,ID_2016_S01_T02_20160815,(UNK),4,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-15,20160815,34,228,ID_2016_S01_T02_20160815,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,P,2016-08-22,20160822,35,235,ID_2016_S01_T02_20160822,(UNK),13,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-15,20160815,34,228,ID_2016_S01_T02_20160815,Aphis fabae,321,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,P,2016-08-22,20160822,35,235,ID_2016_S01_T02_20160822,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-15,20160815,34,228,ID_2016_S01_T02_20160815,Macrosiphum euphorbiae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,P,2016-08-22,20160822,35,235,ID_2016_S01_T02_20160822,Hyalopterus pruni,2,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-15,20160815,34,228,ID_2016_S01_T02_20160815,Metopolophium dirhodum,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-15,20160815,34,228,ID_2016_S01_T02_20160815,Myzus persicae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,P,2016-08-29,20160829,36,242,ID_2016_S01_T02_20160829,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-22,20160822,35,235,ID_2016_S01_T02_20160822,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,P,2016-08-29,20160829,36,242,ID_2016_S01_T02_20160829,Aphis fabae,21,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-22,20160822,35,235,ID_2016_S01_T02_20160822,Aphis fabae,25,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-22,20160822,35,235,ID_2016_S01_T02_20160822,Rhopalosiphum padi,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-22,20160822,35,235,ID_2016_S01_T02_20160822,Hyperomyzus pallidus,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-29,20160829,36,242,ID_2016_S01_T02_20160829,_dummy_,-1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-29,20160829,36,242,ID_2016_S01_T02_20160829,Aphis fabae,66,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-29,20160829,36,242,ID_2016_S01_T02_20160829,Aphis spiraecola,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-29,20160829,36,242,ID_2016_S01_T02_20160829,Lipaphis pseudobrassicae,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-29,20160829,36,242,ID_2016_S01_T02_20160829,Myzocallis sp.,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-29,20160829,36,242,ID_2016_S01_T02_20160829,Rhopalosiphum padi,1,,,,,,,,
ID,2016,S01,ID_2016_S01,2,ID_2016_S01_T02,B,2016-08-29,20160829,36,242,ID_2016_S01_T02_20160829,Uroleucon sp.,3,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-06-20,20160620,26,172,ID_2016_S02_T01_20160620,_dummy_,-1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-06-20,20160620,26,172,ID_2016_S02_T01_20160620,Capitophorus elaeagni,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-06-20,20160620,26,172,ID_2016_S02_T01_20160620,Pemphigus sp.,7,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-06-20,20160620,26,172,ID_2016_S02_T01_20160620,Protaphis middletonii,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-06-20,20160620,26,172,ID_2016_S02_T01_20160620,Lipaphis pseudobrassicae,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-06-27,20160627,27,179,ID_2016_S02_T01_20160627,_dummy_,-1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-06-27,20160627,27,179,ID_2016_S02_T01_20160627,Acyrthosiphon pisum,3,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-06-27,20160627,27,179,ID_2016_S02_T01_20160627,Aphis sp.,3,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-06-27,20160627,27,179,ID_2016_S02_T01_20160627,Capitophorus elaeagni,2,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,P,2016-07-04,20160704,28,186,ID_2016_S02_T01_20160704,_dummy_,-1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-06-27,20160627,27,179,ID_2016_S02_T01_20160627,Lipaphis pseudobrassicae,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-06-27,20160627,27,179,ID_2016_S02_T01_20160627,Metopolophium dirhodum,2,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-06-27,20160627,27,179,ID_2016_S02_T01_20160627,Pemphigus sp.,21,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-06-27,20160627,27,179,ID_2016_S02_T01_20160627,Tinocallis sp.,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-06-27,20160627,27,179,ID_2016_S02_T01_20160627,Uroleucon sonchi,5,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,P,2016-07-04,20160704,28,186,ID_2016_S02_T01_20160704,Pemphigus sp.,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-04,20160704,28,186,ID_2016_S02_T01_20160704,_dummy_,-1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-04,20160704,28,186,ID_2016_S02_T01_20160704,Acyrthosiphon pisum,2,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,P,2016-07-04,20160704,28,186,ID_2016_S02_T01_20160704,Sitobion avenae,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-04,20160704,28,186,ID_2016_S02_T01_20160704,Capitophorus elaeagni,2,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-04,20160704,28,186,ID_2016_S02_T01_20160704,Capitophorus hippophaes,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-04,20160704,28,186,ID_2016_S02_T01_20160704,Lipaphis pseudobrassicae,2,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-04,20160704,28,186,ID_2016_S02_T01_20160704,Metopolophium dirhodum,3,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-04,20160704,28,186,ID_2016_S02_T01_20160704,Protaphis middletonii,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-04,20160704,28,186,ID_2016_S02_T01_20160704,Sitobion avenae,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-04,20160704,28,186,ID_2016_S02_T01_20160704,Therioaphis trifolii,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-04,20160704,28,186,ID_2016_S02_T01_20160704,Uroleucon sonchi,3,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-18,20160718,30,200,ID_2016_S02_T01_20160718,_dummy_,-1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-18,20160718,30,200,ID_2016_S02_T01_20160718,Acyrthosiphon pisum,8,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-18,20160718,30,200,ID_2016_S02_T01_20160718,Brevicoryne brassicae,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-18,20160718,30,200,ID_2016_S02_T01_20160718,Capitophorus elaeagni,4,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-18,20160718,30,200,ID_2016_S02_T01_20160718,Capitophorus hippophaes,2,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-18,20160718,30,200,ID_2016_S02_T01_20160718,Lipaphis pseudobrassicae,4,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-18,20160718,30,200,ID_2016_S02_T01_20160718,Metopolophium dirhodum,14,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,P,2016-07-25,20160725,31,207,ID_2016_S02_T01_20160725,_dummy_,-1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-18,20160718,30,200,ID_2016_S02_T01_20160718,Rhopalosiphum insertum,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,P,2016-07-25,20160725,31,207,ID_2016_S02_T01_20160725,Acyrthosiphon pisum,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,P,2016-07-25,20160725,31,207,ID_2016_S02_T01_20160725,Aphis spiraecola,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,P,2016-07-25,20160725,31,207,ID_2016_S02_T01_20160725,Capitophorus elaeagni,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,P,2016-07-25,20160725,31,207,ID_2016_S02_T01_20160725,Capitophorus hippophaes,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-18,20160718,30,200,ID_2016_S02_T01_20160718,Rhopalosiphum padi,3,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-18,20160718,30,200,ID_2016_S02_T01_20160718,Sipha elegans,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-18,20160718,30,200,ID_2016_S02_T01_20160718,Sitobion avenae,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,P,2016-07-25,20160725,31,207,ID_2016_S02_T01_20160725,Metopolophium dirhodum,11,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-18,20160718,30,200,ID_2016_S02_T01_20160718,Uroleucon sonchi,4,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,P,2016-07-25,20160725,31,207,ID_2016_S02_T01_20160725,Sipha flava,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-25,20160725,31,207,ID_2016_S02_T01_20160725,_dummy_,-1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,P,2016-07-25,20160725,31,207,ID_2016_S02_T01_20160725,Sitobion avenae,3,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-25,20160725,31,207,ID_2016_S02_T01_20160725,Acyrthosiphon pisum,2,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-25,20160725,31,207,ID_2016_S02_T01_20160725,Hyperomyzus lactucae,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-25,20160725,31,207,ID_2016_S02_T01_20160725,Lipaphis pseudobrassicae,1,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-25,20160725,31,207,ID_2016_S02_T01_20160725,Metopolophium dirhodum,26,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-25,20160725,31,207,ID_2016_S02_T01_20160725,Rhopalosiphum padi,3,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-25,20160725,31,207,ID_2016_S02_T01_20160725,Sitobion avenae,5,,,,,,,,
ID,2016,S02,ID_2016_S02,1,ID_2016_S02_T01,B,2016-07-25,20160725,31,207,ID_2016_S02_T01_20160725,Therioaphis trifolii,1,,,,,,,,
